File Path,Label,video_id
DeepFakeDetection/27_25__walking_outside_cafe_disgusted__1KU29EUL.mp4,1,27_25__walking_outside_cafe_disgusted__1KU29EUL
DeepFakeDetection/27_26__meeting_serious__IE9N0ZI9.mp4,1,27_26__meeting_serious__IE9N0ZI9
DeepFakeDetection/27_26__outside_talking_still_laughing__IE9N0ZI9.mp4,1,27_26__outside_talking_still_laughing__IE9N0ZI9
DeepFakeDetection/27_26__talking_against_wall__IE9N0ZI9.mp4,1,27_26__talking_against_wall__IE9N0ZI9
DeepFakeDetection/28_05__kitchen_pan__W3J028UG.mp4,1,28_05__kitchen_pan__W3J028UG
DeepFakeDetection/28_05__talking_angry_couch__V20UNLJ5.mp4,1,28_05__talking_angry_couch__V20UNLJ5
DeepFakeDetection/28_05__walking_down_street_outside_angry__W3J028UG.mp4,1,28_05__walking_down_street_outside_angry__W3J028UG
DeepFakeDetection/28_05__walking_outside_cafe_disgusted__U9LRLJ6N.mp4,1,28_05__walking_outside_cafe_disgusted__U9LRLJ6N
DeepFakeDetection/28_08__exit_phone_room__5DCAESDA.mp4,1,28_08__exit_phone_room__5DCAESDA
DeepFakeDetection/28_08__exit_phone_room__KXO8S7OP.mp4,1,28_08__exit_phone_room__KXO8S7OP
DeepFakeDetection/28_08__kitchen_pan__GQN9WHLD.mp4,1,28_08__kitchen_pan__GQN9WHLD
DeepFakeDetection/28_08__kitchen_still__8BC35RFU.mp4,1,28_08__kitchen_still__8BC35RFU
DeepFakeDetection/28_08__outside_talking_pan_laughing__GGCUYQA4.mp4,1,28_08__outside_talking_pan_laughing__GGCUYQA4
DeepFakeDetection/28_08__podium_speech_happy__KXO8S7OP.mp4,1,28_08__podium_speech_happy__KXO8S7OP
DeepFakeDetection/28_08__talking_angry_couch__KXO8S7OP.mp4,1,28_08__talking_angry_couch__KXO8S7OP
DeepFakeDetection/28_16__podium_speech_happy__6DWLCU6T.mp4,1,28_16__podium_speech_happy__6DWLCU6T
DeepFakeDetection/28_16__walking_down_street_outside_angry__6DWLCU6T.mp4,1,28_16__walking_down_street_outside_angry__6DWLCU6T
DeepFakeDetection/28_16__walking_down_street_outside_angry__U757192N.mp4,1,28_16__walking_down_street_outside_angry__U757192N
Deepfakes/000_003.mp4,1,000_003
Deepfakes/001_870.mp4,1,001_870
Deepfakes/002_006.mp4,1,002_006
Deepfakes/003_000.mp4,1,003_000
Deepfakes/004_982.mp4,1,004_982
Deepfakes/005_010.mp4,1,005_010
Deepfakes/006_002.mp4,1,006_002
Deepfakes/007_132.mp4,1,007_132
Deepfakes/008_990.mp4,1,008_990
Deepfakes/009_027.mp4,1,009_027
Deepfakes/010_005.mp4,1,010_005
Deepfakes/011_805.mp4,1,011_805
Deepfakes/012_026.mp4,1,012_026
Deepfakes/013_883.mp4,1,013_883
Deepfakes/014_790.mp4,1,014_790
Deepfakes/015_919.mp4,1,015_919
Deepfakes/016_209.mp4,1,016_209
Deepfakes/017_803.mp4,1,017_803
Deepfakes/018_019.mp4,1,018_019
Deepfakes/019_018.mp4,1,019_018
Deepfakes/020_344.mp4,1,020_344
Deepfakes/021_312.mp4,1,021_312
Deepfakes/022_489.mp4,1,022_489
Deepfakes/023_923.mp4,1,023_923
Deepfakes/024_073.mp4,1,024_073
Deepfakes/025_067.mp4,1,025_067
Deepfakes/026_012.mp4,1,026_012
Deepfakes/027_009.mp4,1,027_009
Deepfakes/028_068.mp4,1,028_068
Deepfakes/029_048.mp4,1,029_048
Deepfakes/030_193.mp4,1,030_193
Deepfakes/031_163.mp4,1,031_163
Deepfakes/032_944.mp4,1,032_944
Deepfakes/033_097.mp4,1,033_097
Deepfakes/034_590.mp4,1,034_590
Deepfakes/035_036.mp4,1,035_036
Deepfakes/036_035.mp4,1,036_035
Deepfakes/037_072.mp4,1,037_072
Deepfakes/038_125.mp4,1,038_125
Deepfakes/039_058.mp4,1,039_058
Deepfakes/040_997.mp4,1,040_997
Deepfakes/041_063.mp4,1,041_063
Deepfakes/042_084.mp4,1,042_084
Deepfakes/043_110.mp4,1,043_110
Deepfakes/044_945.mp4,1,044_945
Deepfakes/045_889.mp4,1,045_889
Deepfakes/046_904.mp4,1,046_904
Deepfakes/047_862.mp4,1,047_862
Deepfakes/048_029.mp4,1,048_029
Deepfakes/049_946.mp4,1,049_946
Deepfakes/050_059.mp4,1,050_059
Deepfakes/051_332.mp4,1,051_332
Deepfakes/052_108.mp4,1,052_108
Deepfakes/053_095.mp4,1,053_095
Deepfakes/054_071.mp4,1,054_071
Deepfakes/055_147.mp4,1,055_147
Deepfakes/056_996.mp4,1,056_996
Deepfakes/057_070.mp4,1,057_070
Deepfakes/058_039.mp4,1,058_039
Deepfakes/059_050.mp4,1,059_050
Deepfakes/060_088.mp4,1,060_088
Deepfakes/061_080.mp4,1,061_080
Deepfakes/062_066.mp4,1,062_066
Deepfakes/063_041.mp4,1,063_041
Deepfakes/064_991.mp4,1,064_991
Deepfakes/065_089.mp4,1,065_089
Deepfakes/066_062.mp4,1,066_062
Deepfakes/067_025.mp4,1,067_025
Deepfakes/068_028.mp4,1,068_028
Deepfakes/069_961.mp4,1,069_961
Deepfakes/070_057.mp4,1,070_057
Deepfakes/071_054.mp4,1,071_054
Deepfakes/072_037.mp4,1,072_037
Deepfakes/073_024.mp4,1,073_024
Deepfakes/074_825.mp4,1,074_825
Deepfakes/075_977.mp4,1,075_977
Deepfakes/076_079.mp4,1,076_079
Deepfakes/077_100.mp4,1,077_100
Deepfakes/078_955.mp4,1,078_955
Deepfakes/079_076.mp4,1,079_076
Deepfakes/080_061.mp4,1,080_061
Deepfakes/081_087.mp4,1,081_087
Deepfakes/082_103.mp4,1,082_103
Deepfakes/083_213.mp4,1,083_213
Deepfakes/084_042.mp4,1,084_042
Deepfakes/085_124.mp4,1,085_124
Deepfakes/086_090.mp4,1,086_090
Deepfakes/087_081.mp4,1,087_081
Deepfakes/088_060.mp4,1,088_060
Deepfakes/089_065.mp4,1,089_065
Deepfakes/090_086.mp4,1,090_086
Deepfakes/091_116.mp4,1,091_116
Deepfakes/092_098.mp4,1,092_098
Deepfakes/093_121.mp4,1,093_121
Deepfakes/094_111.mp4,1,094_111
Deepfakes/095_053.mp4,1,095_053
Deepfakes/096_101.mp4,1,096_101
Deepfakes/097_033.mp4,1,097_033
Deepfakes/098_092.mp4,1,098_092
Deepfakes/099_295.mp4,1,099_295
Deepfakes/100_077.mp4,1,100_077
Deepfakes/101_096.mp4,1,101_096
Deepfakes/102_114.mp4,1,102_114
Deepfakes/103_082.mp4,1,103_082
Deepfakes/104_126.mp4,1,104_126
Deepfakes/105_180.mp4,1,105_180
Deepfakes/106_198.mp4,1,106_198
Deepfakes/107_109.mp4,1,107_109
Deepfakes/108_052.mp4,1,108_052
Deepfakes/109_107.mp4,1,109_107
Deepfakes/110_043.mp4,1,110_043
Deepfakes/111_094.mp4,1,111_094
Deepfakes/112_892.mp4,1,112_892
Deepfakes/113_983.mp4,1,113_983
Deepfakes/114_102.mp4,1,114_102
Deepfakes/115_939.mp4,1,115_939
Deepfakes/116_091.mp4,1,116_091
Deepfakes/117_217.mp4,1,117_217
Deepfakes/118_120.mp4,1,118_120
Deepfakes/119_123.mp4,1,119_123
Deepfakes/120_118.mp4,1,120_118
Deepfakes/121_093.mp4,1,121_093
Deepfakes/122_144.mp4,1,122_144
Deepfakes/123_119.mp4,1,123_119
Deepfakes/124_085.mp4,1,124_085
Deepfakes/125_038.mp4,1,125_038
Deepfakes/126_104.mp4,1,126_104
Deepfakes/127_129.mp4,1,127_129
Deepfakes/128_896.mp4,1,128_896
Deepfakes/129_127.mp4,1,129_127
Deepfakes/130_139.mp4,1,130_139
Deepfakes/131_518.mp4,1,131_518
Deepfakes/132_007.mp4,1,132_007
Deepfakes/133_148.mp4,1,133_148
Deepfakes/134_192.mp4,1,134_192
Deepfakes/135_880.mp4,1,135_880
Deepfakes/136_285.mp4,1,136_285
Deepfakes/137_165.mp4,1,137_165
Deepfakes/138_142.mp4,1,138_142
Deepfakes/139_130.mp4,1,139_130
Deepfakes/140_143.mp4,1,140_143
Deepfakes/141_161.mp4,1,141_161
Deepfakes/142_138.mp4,1,142_138
Deepfakes/143_140.mp4,1,143_140
Deepfakes/144_122.mp4,1,144_122
Deepfakes/145_299.mp4,1,145_299
Deepfakes/146_256.mp4,1,146_256
Deepfakes/147_055.mp4,1,147_055
Deepfakes/148_133.mp4,1,148_133
Deepfakes/149_152.mp4,1,149_152
Deepfakes/150_153.mp4,1,150_153
Deepfakes/151_225.mp4,1,151_225
Deepfakes/152_149.mp4,1,152_149
Deepfakes/153_150.mp4,1,153_150
Deepfakes/154_386.mp4,1,154_386
Deepfakes/155_576.mp4,1,155_576
Deepfakes/156_243.mp4,1,156_243
Deepfakes/157_245.mp4,1,157_245
Deepfakes/158_379.mp4,1,158_379
Deepfakes/159_175.mp4,1,159_175
Deepfakes/160_928.mp4,1,160_928
Deepfakes/161_141.mp4,1,161_141
Deepfakes/162_330.mp4,1,162_330
Deepfakes/163_031.mp4,1,163_031
Deepfakes/164_216.mp4,1,164_216
Deepfakes/165_137.mp4,1,165_137
Deepfakes/166_167.mp4,1,166_167
Deepfakes/167_166.mp4,1,167_166
Deepfakes/168_222.mp4,1,168_222
Deepfakes/169_227.mp4,1,169_227
Deepfakes/170_186.mp4,1,170_186
Deepfakes/171_173.mp4,1,171_173
Deepfakes/172_582.mp4,1,172_582
Deepfakes/173_171.mp4,1,173_171
Deepfakes/174_964.mp4,1,174_964
Deepfakes/175_159.mp4,1,175_159
Deepfakes/176_190.mp4,1,176_190
Deepfakes/177_211.mp4,1,177_211
Deepfakes/178_598.mp4,1,178_598
Deepfakes/179_212.mp4,1,179_212
Deepfakes/180_105.mp4,1,180_105
Deepfakes/181_199.mp4,1,181_199
Deepfakes/182_242.mp4,1,182_242
Deepfakes/183_253.mp4,1,183_253
Deepfakes/184_205.mp4,1,184_205
Deepfakes/185_276.mp4,1,185_276
Deepfakes/186_170.mp4,1,186_170
Deepfakes/187_234.mp4,1,187_234
Deepfakes/188_191.mp4,1,188_191
Deepfakes/189_200.mp4,1,189_200
Deepfakes/190_176.mp4,1,190_176
Deepfakes/191_188.mp4,1,191_188
Deepfakes/192_134.mp4,1,192_134
Deepfakes/193_030.mp4,1,193_030
Deepfakes/194_235.mp4,1,194_235
Deepfakes/195_442.mp4,1,195_442
Deepfakes/196_310.mp4,1,196_310
Deepfakes/197_224.mp4,1,197_224
Deepfakes/198_106.mp4,1,198_106
Deepfakes/199_181.mp4,1,199_181
Deepfakes/200_189.mp4,1,200_189
Deepfakes/201_203.mp4,1,201_203
Deepfakes/202_348.mp4,1,202_348
Deepfakes/203_201.mp4,1,203_201
Deepfakes/204_230.mp4,1,204_230
Deepfakes/205_184.mp4,1,205_184
Deepfakes/206_221.mp4,1,206_221
Deepfakes/207_908.mp4,1,207_908
Deepfakes/208_215.mp4,1,208_215
Deepfakes/209_016.mp4,1,209_016
Deepfakes/210_241.mp4,1,210_241
Deepfakes/211_177.mp4,1,211_177
Deepfakes/212_179.mp4,1,212_179
Deepfakes/213_083.mp4,1,213_083
Deepfakes/214_255.mp4,1,214_255
Deepfakes/215_208.mp4,1,215_208
Deepfakes/216_164.mp4,1,216_164
Deepfakes/217_117.mp4,1,217_117
Deepfakes/218_239.mp4,1,218_239
Deepfakes/219_220.mp4,1,219_220
Deepfakes/220_219.mp4,1,220_219
Deepfakes/221_206.mp4,1,221_206
Deepfakes/222_168.mp4,1,222_168
Deepfakes/223_586.mp4,1,223_586
Deepfakes/224_197.mp4,1,224_197
Deepfakes/225_151.mp4,1,225_151
Deepfakes/226_491.mp4,1,226_491
Deepfakes/227_169.mp4,1,227_169
Deepfakes/228_289.mp4,1,228_289
Deepfakes/229_247.mp4,1,229_247
Deepfakes/230_204.mp4,1,230_204
Deepfakes/231_663.mp4,1,231_663
Deepfakes/232_248.mp4,1,232_248
Deepfakes/233_995.mp4,1,233_995
Deepfakes/234_187.mp4,1,234_187
Deepfakes/235_194.mp4,1,235_194
Deepfakes/236_237.mp4,1,236_237
Deepfakes/237_236.mp4,1,237_236
Deepfakes/238_282.mp4,1,238_282
Deepfakes/239_218.mp4,1,239_218
Deepfakes/240_290.mp4,1,240_290
Deepfakes/241_210.mp4,1,241_210
Deepfakes/242_182.mp4,1,242_182
Deepfakes/243_156.mp4,1,243_156
Deepfakes/244_822.mp4,1,244_822
Deepfakes/245_157.mp4,1,245_157
Deepfakes/246_258.mp4,1,246_258
Deepfakes/247_229.mp4,1,247_229
Deepfakes/248_232.mp4,1,248_232
Deepfakes/249_280.mp4,1,249_280
Deepfakes/250_461.mp4,1,250_461
Deepfakes/251_375.mp4,1,251_375
Deepfakes/252_266.mp4,1,252_266
Deepfakes/253_183.mp4,1,253_183
Deepfakes/254_261.mp4,1,254_261
Deepfakes/255_214.mp4,1,255_214
Deepfakes/256_146.mp4,1,256_146
Deepfakes/257_420.mp4,1,257_420
Deepfakes/258_246.mp4,1,258_246
Deepfakes/259_345.mp4,1,259_345
Deepfakes/260_331.mp4,1,260_331
Deepfakes/261_254.mp4,1,261_254
Deepfakes/262_301.mp4,1,262_301
Deepfakes/263_284.mp4,1,263_284
Deepfakes/264_271.mp4,1,264_271
Deepfakes/265_475.mp4,1,265_475
Deepfakes/266_252.mp4,1,266_252
Deepfakes/267_286.mp4,1,267_286
Deepfakes/268_269.mp4,1,268_269
Deepfakes/269_268.mp4,1,269_268
Deepfakes/270_297.mp4,1,270_297
Deepfakes/271_264.mp4,1,271_264
Deepfakes/272_396.mp4,1,272_396
Deepfakes/273_807.mp4,1,273_807
Deepfakes/274_412.mp4,1,274_412
Deepfakes/275_887.mp4,1,275_887
Deepfakes/276_185.mp4,1,276_185
Deepfakes/277_335.mp4,1,277_335
Deepfakes/278_306.mp4,1,278_306
Deepfakes/279_298.mp4,1,279_298
Deepfakes/280_249.mp4,1,280_249
Deepfakes/281_474.mp4,1,281_474
Deepfakes/282_238.mp4,1,282_238
Deepfakes/283_313.mp4,1,283_313
Deepfakes/284_263.mp4,1,284_263
Deepfakes/285_136.mp4,1,285_136
Deepfakes/286_267.mp4,1,286_267
Deepfakes/287_426.mp4,1,287_426
Deepfakes/288_321.mp4,1,288_321
Deepfakes/289_228.mp4,1,289_228
Deepfakes/290_240.mp4,1,290_240
Deepfakes/291_874.mp4,1,291_874
Deepfakes/292_294.mp4,1,292_294
Deepfakes/293_296.mp4,1,293_296
Deepfakes/294_292.mp4,1,294_292
Deepfakes/295_099.mp4,1,295_099
Deepfakes/296_293.mp4,1,296_293
Deepfakes/297_270.mp4,1,297_270
Deepfakes/298_279.mp4,1,298_279
Deepfakes/299_145.mp4,1,299_145
Deepfakes/300_304.mp4,1,300_304
Deepfakes/301_262.mp4,1,301_262
Deepfakes/302_323.mp4,1,302_323
Deepfakes/303_309.mp4,1,303_309
Deepfakes/304_300.mp4,1,304_300
Deepfakes/305_513.mp4,1,305_513
Deepfakes/306_278.mp4,1,306_278
Deepfakes/307_365.mp4,1,307_365
Deepfakes/308_388.mp4,1,308_388
Deepfakes/309_303.mp4,1,309_303
Deepfakes/310_196.mp4,1,310_196
Deepfakes/311_387.mp4,1,311_387
Deepfakes/312_021.mp4,1,312_021
Deepfakes/313_283.mp4,1,313_283
Deepfakes/314_347.mp4,1,314_347
Deepfakes/315_322.mp4,1,315_322
Deepfakes/316_369.mp4,1,316_369
Deepfakes/317_359.mp4,1,317_359
Deepfakes/318_334.mp4,1,318_334
Deepfakes/319_352.mp4,1,319_352
Deepfakes/320_328.mp4,1,320_328
Deepfakes/321_288.mp4,1,321_288
Deepfakes/322_315.mp4,1,322_315
Deepfakes/323_302.mp4,1,323_302
Deepfakes/324_356.mp4,1,324_356
Deepfakes/325_492.mp4,1,325_492
Deepfakes/326_501.mp4,1,326_501
Deepfakes/327_329.mp4,1,327_329
Deepfakes/328_320.mp4,1,328_320
Deepfakes/329_327.mp4,1,329_327
Deepfakes/330_162.mp4,1,330_162
Deepfakes/331_260.mp4,1,331_260
Deepfakes/332_051.mp4,1,332_051
Deepfakes/333_377.mp4,1,333_377
Deepfakes/334_318.mp4,1,334_318
Deepfakes/335_277.mp4,1,335_277
Deepfakes/336_338.mp4,1,336_338
Deepfakes/337_522.mp4,1,337_522
Deepfakes/338_336.mp4,1,338_336
Deepfakes/339_392.mp4,1,339_392
Deepfakes/340_341.mp4,1,340_341
Deepfakes/341_340.mp4,1,341_340
Deepfakes/342_416.mp4,1,342_416
Deepfakes/343_363.mp4,1,343_363
Deepfakes/344_020.mp4,1,344_020
Deepfakes/345_259.mp4,1,345_259
Deepfakes/346_351.mp4,1,346_351
Deepfakes/347_314.mp4,1,347_314
Deepfakes/348_202.mp4,1,348_202
Deepfakes/349_350.mp4,1,349_350
Deepfakes/350_349.mp4,1,350_349
Deepfakes/351_346.mp4,1,351_346
Deepfakes/352_319.mp4,1,352_319
Deepfakes/353_383.mp4,1,353_383
Deepfakes/354_362.mp4,1,354_362
Deepfakes/355_748.mp4,1,355_748
Deepfakes/356_324.mp4,1,356_324
Deepfakes/357_432.mp4,1,357_432
Deepfakes/358_380.mp4,1,358_380
Deepfakes/359_317.mp4,1,359_317
Deepfakes/360_437.mp4,1,360_437
Deepfakes/361_448.mp4,1,361_448
Deepfakes/362_354.mp4,1,362_354
Deepfakes/363_343.mp4,1,363_343
Deepfakes/364_440.mp4,1,364_440
Deepfakes/365_307.mp4,1,365_307
Deepfakes/366_473.mp4,1,366_473
Deepfakes/367_371.mp4,1,367_371
Deepfakes/368_378.mp4,1,368_378
Deepfakes/369_316.mp4,1,369_316
Deepfakes/370_483.mp4,1,370_483
Deepfakes/371_367.mp4,1,371_367
Deepfakes/372_413.mp4,1,372_413
Deepfakes/373_394.mp4,1,373_394
Deepfakes/374_407.mp4,1,374_407
Deepfakes/375_251.mp4,1,375_251
Deepfakes/376_381.mp4,1,376_381
Deepfakes/377_333.mp4,1,377_333
Deepfakes/378_368.mp4,1,378_368
Deepfakes/379_158.mp4,1,379_158
Deepfakes/380_358.mp4,1,380_358
Deepfakes/381_376.mp4,1,381_376
Deepfakes/382_409.mp4,1,382_409
Deepfakes/383_353.mp4,1,383_353
Deepfakes/384_932.mp4,1,384_932
Deepfakes/385_414.mp4,1,385_414
Deepfakes/386_154.mp4,1,386_154
Deepfakes/387_311.mp4,1,387_311
Deepfakes/388_308.mp4,1,388_308
Deepfakes/389_480.mp4,1,389_480
Deepfakes/390_709.mp4,1,390_709
Deepfakes/391_406.mp4,1,391_406
Deepfakes/392_339.mp4,1,392_339
Deepfakes/393_405.mp4,1,393_405
Deepfakes/394_373.mp4,1,394_373
Deepfakes/395_401.mp4,1,395_401
Deepfakes/396_272.mp4,1,396_272
Deepfakes/397_602.mp4,1,397_602
Deepfakes/398_457.mp4,1,398_457
Deepfakes/399_488.mp4,1,399_488
Deepfakes/400_476.mp4,1,400_476
Deepfakes/401_395.mp4,1,401_395
Deepfakes/402_453.mp4,1,402_453
Deepfakes/403_497.mp4,1,403_497
Deepfakes/404_429.mp4,1,404_429
Deepfakes/405_393.mp4,1,405_393
Deepfakes/406_391.mp4,1,406_391
Deepfakes/407_374.mp4,1,407_374
Deepfakes/408_424.mp4,1,408_424
Deepfakes/409_382.mp4,1,409_382
Deepfakes/410_411.mp4,1,410_411
Deepfakes/411_410.mp4,1,411_410
Deepfakes/412_274.mp4,1,412_274
Deepfakes/413_372.mp4,1,413_372
Deepfakes/414_385.mp4,1,414_385
Deepfakes/415_484.mp4,1,415_484
Deepfakes/416_342.mp4,1,416_342
Deepfakes/417_496.mp4,1,417_496
Deepfakes/418_507.mp4,1,418_507
Deepfakes/419_824.mp4,1,419_824
Deepfakes/420_257.mp4,1,420_257
Deepfakes/421_423.mp4,1,421_423
Deepfakes/422_695.mp4,1,422_695
Deepfakes/423_421.mp4,1,423_421
Deepfakes/424_408.mp4,1,424_408
Deepfakes/425_485.mp4,1,425_485
Deepfakes/426_287.mp4,1,426_287
Deepfakes/427_637.mp4,1,427_637
Deepfakes/428_466.mp4,1,428_466
Deepfakes/429_404.mp4,1,429_404
Deepfakes/430_459.mp4,1,430_459
Deepfakes/431_447.mp4,1,431_447
Deepfakes/432_357.mp4,1,432_357
Deepfakes/433_498.mp4,1,433_498
Deepfakes/434_438.mp4,1,434_438
Deepfakes/435_456.mp4,1,435_456
Deepfakes/436_526.mp4,1,436_526
Deepfakes/437_360.mp4,1,437_360
Deepfakes/438_434.mp4,1,438_434
Deepfakes/439_441.mp4,1,439_441
Deepfakes/440_364.mp4,1,440_364
Deepfakes/441_439.mp4,1,441_439
Deepfakes/442_195.mp4,1,442_195
Deepfakes/443_514.mp4,1,443_514
Deepfakes/444_655.mp4,1,444_655
Deepfakes/445_494.mp4,1,445_494
Deepfakes/446_667.mp4,1,446_667
Deepfakes/447_431.mp4,1,447_431
Deepfakes/448_361.mp4,1,448_361
Deepfakes/449_451.mp4,1,449_451
Deepfakes/450_533.mp4,1,450_533
Deepfakes/451_449.mp4,1,451_449
Deepfakes/452_550.mp4,1,452_550
Deepfakes/453_402.mp4,1,453_402
Deepfakes/454_527.mp4,1,454_527
Deepfakes/455_471.mp4,1,455_471
Deepfakes/456_435.mp4,1,456_435
Deepfakes/457_398.mp4,1,457_398
Deepfakes/458_722.mp4,1,458_722
Deepfakes/459_430.mp4,1,459_430
Deepfakes/460_678.mp4,1,460_678
Deepfakes/461_250.mp4,1,461_250
Deepfakes/462_467.mp4,1,462_467
Deepfakes/463_464.mp4,1,463_464
Deepfakes/464_463.mp4,1,464_463
Deepfakes/465_482.mp4,1,465_482
Deepfakes/466_428.mp4,1,466_428
Deepfakes/467_462.mp4,1,467_462
Deepfakes/468_470.mp4,1,468_470
Deepfakes/469_481.mp4,1,469_481
Deepfakes/470_468.mp4,1,470_468
Deepfakes/471_455.mp4,1,471_455
Deepfakes/472_511.mp4,1,472_511
Deepfakes/473_366.mp4,1,473_366
Deepfakes/474_281.mp4,1,474_281
Deepfakes/475_265.mp4,1,475_265
Deepfakes/476_400.mp4,1,476_400
Deepfakes/477_487.mp4,1,477_487
Deepfakes/478_506.mp4,1,478_506
Deepfakes/479_706.mp4,1,479_706
Deepfakes/480_389.mp4,1,480_389
Deepfakes/481_469.mp4,1,481_469
Deepfakes/482_465.mp4,1,482_465
Deepfakes/483_370.mp4,1,483_370
Deepfakes/484_415.mp4,1,484_415
Deepfakes/485_425.mp4,1,485_425
Deepfakes/486_680.mp4,1,486_680
Deepfakes/487_477.mp4,1,487_477
Deepfakes/488_399.mp4,1,488_399
Deepfakes/489_022.mp4,1,489_022
Deepfakes/490_534.mp4,1,490_534
Deepfakes/491_226.mp4,1,491_226
Deepfakes/492_325.mp4,1,492_325
Deepfakes/493_538.mp4,1,493_538
Deepfakes/494_445.mp4,1,494_445
Deepfakes/495_512.mp4,1,495_512
Deepfakes/496_417.mp4,1,496_417
Deepfakes/497_403.mp4,1,497_403
Deepfakes/498_433.mp4,1,498_433
Deepfakes/499_539.mp4,1,499_539
Deepfakes/500_592.mp4,1,500_592
Deepfakes/501_326.mp4,1,501_326
Deepfakes/502_504.mp4,1,502_504
Deepfakes/503_756.mp4,1,503_756
Deepfakes/504_502.mp4,1,504_502
Deepfakes/505_600.mp4,1,505_600
Deepfakes/506_478.mp4,1,506_478
Deepfakes/507_418.mp4,1,507_418
Deepfakes/508_831.mp4,1,508_831
Deepfakes/509_525.mp4,1,509_525
Deepfakes/510_528.mp4,1,510_528
Deepfakes/511_472.mp4,1,511_472
Deepfakes/512_495.mp4,1,512_495
Deepfakes/513_305.mp4,1,513_305
Deepfakes/514_443.mp4,1,514_443
Deepfakes/515_519.mp4,1,515_519
Deepfakes/516_555.mp4,1,516_555
Deepfakes/517_521.mp4,1,517_521
Deepfakes/518_131.mp4,1,518_131
Deepfakes/519_515.mp4,1,519_515
Deepfakes/520_542.mp4,1,520_542
Deepfakes/521_517.mp4,1,521_517
Deepfakes/522_337.mp4,1,522_337
Deepfakes/523_541.mp4,1,523_541
Deepfakes/524_580.mp4,1,524_580
Deepfakes/525_509.mp4,1,525_509
Deepfakes/526_436.mp4,1,526_436
Deepfakes/527_454.mp4,1,527_454
Deepfakes/528_510.mp4,1,528_510
Deepfakes/529_633.mp4,1,529_633
Deepfakes/530_594.mp4,1,530_594
Deepfakes/531_549.mp4,1,531_549
Deepfakes/532_544.mp4,1,532_544
Deepfakes/533_450.mp4,1,533_450
Deepfakes/534_490.mp4,1,534_490
Deepfakes/535_587.mp4,1,535_587
Deepfakes/536_540.mp4,1,536_540
Deepfakes/537_563.mp4,1,537_563
Deepfakes/538_493.mp4,1,538_493
Deepfakes/539_499.mp4,1,539_499
Deepfakes/540_536.mp4,1,540_536
Deepfakes/541_523.mp4,1,541_523
Deepfakes/542_520.mp4,1,542_520
Deepfakes/543_559.mp4,1,543_559
Deepfakes/544_532.mp4,1,544_532
Deepfakes/545_553.mp4,1,545_553
Deepfakes/546_621.mp4,1,546_621
Deepfakes/547_574.mp4,1,547_574
Deepfakes/548_632.mp4,1,548_632
Deepfakes/549_531.mp4,1,549_531
Deepfakes/550_452.mp4,1,550_452
Deepfakes/551_631.mp4,1,551_631
Deepfakes/552_851.mp4,1,552_851
Deepfakes/553_545.mp4,1,553_545
Deepfakes/554_572.mp4,1,554_572
Deepfakes/555_516.mp4,1,555_516
Deepfakes/556_588.mp4,1,556_588
Deepfakes/557_560.mp4,1,557_560
Deepfakes/558_583.mp4,1,558_583
Deepfakes/559_543.mp4,1,559_543
Deepfakes/560_557.mp4,1,560_557
Deepfakes/561_998.mp4,1,561_998
Deepfakes/562_626.mp4,1,562_626
Deepfakes/563_537.mp4,1,563_537
Deepfakes/564_971.mp4,1,564_971
Deepfakes/565_589.mp4,1,565_589
Deepfakes/566_617.mp4,1,566_617
Deepfakes/567_606.mp4,1,567_606
Deepfakes/568_628.mp4,1,568_628
Deepfakes/569_921.mp4,1,569_921
Deepfakes/570_624.mp4,1,570_624
Deepfakes/571_746.mp4,1,571_746
Deepfakes/572_554.mp4,1,572_554
Deepfakes/573_757.mp4,1,573_757
Deepfakes/574_547.mp4,1,574_547
Deepfakes/575_603.mp4,1,575_603
Deepfakes/576_155.mp4,1,576_155
Deepfakes/577_593.mp4,1,577_593
Deepfakes/578_636.mp4,1,578_636
Deepfakes/579_701.mp4,1,579_701
Deepfakes/580_524.mp4,1,580_524
Deepfakes/581_697.mp4,1,581_697
Deepfakes/582_172.mp4,1,582_172
Deepfakes/583_558.mp4,1,583_558
Deepfakes/584_823.mp4,1,584_823
Deepfakes/585_599.mp4,1,585_599
Deepfakes/586_223.mp4,1,586_223
Deepfakes/587_535.mp4,1,587_535
Deepfakes/588_556.mp4,1,588_556
Deepfakes/589_565.mp4,1,589_565
Deepfakes/590_034.mp4,1,590_034
Deepfakes/591_605.mp4,1,591_605
Deepfakes/592_500.mp4,1,592_500
Deepfakes/593_577.mp4,1,593_577
Deepfakes/594_530.mp4,1,594_530
Deepfakes/595_597.mp4,1,595_597
Deepfakes/596_609.mp4,1,596_609
Deepfakes/597_595.mp4,1,597_595
Deepfakes/598_178.mp4,1,598_178
Deepfakes/599_585.mp4,1,599_585
Deepfakes/600_505.mp4,1,600_505
Deepfakes/601_653.mp4,1,601_653
Deepfakes/602_397.mp4,1,602_397
Deepfakes/603_575.mp4,1,603_575
Deepfakes/604_703.mp4,1,604_703
Deepfakes/605_591.mp4,1,605_591
Deepfakes/606_567.mp4,1,606_567
Deepfakes/607_683.mp4,1,607_683
Deepfakes/608_675.mp4,1,608_675
Deepfakes/609_596.mp4,1,609_596
Deepfakes/610_692.mp4,1,610_692
Deepfakes/611_760.mp4,1,611_760
Deepfakes/612_702.mp4,1,612_702
